"category","month","year","date","count"
"Black History Month","Mar",2018,Mar 2018,5
"Black History Month","Apr",2014,Apr 2014,1
"Black History Month","Apr",2016,Apr 2016,8
"Black History Month","Apr",2017,Apr 2017,1
"Black History Month","Apr",2018,Apr 2018,1
"Black History Month","May",2014,May 2014,1
"Black History Month",NA,NA,NA,31
"Bocce Tournament","Sep",2014,Sep 2014,5
"Bocce Tournament","Sep",2015,Sep 2015,6
"Bocce Tournament","Sep",2016,Sep 2016,5
"Bocce Tournament","Sep",2017,Sep 2017,2
"Bocce Tournament","Sep",2018,Sep 2018,6
"Bronx River Greenway","Apr",2018,Apr 2018,1
"Bronx River Greenway","May",2016,May 2016,3
"Bronx River Greenway","May",2017,May 2017,2
"Bronx River Greenway","May",2018,May 2018,1
"Bronx River Greenway","Jun",2016,Jun 2016,8
"Bronx River Greenway","Jun",2017,Jun 2017,8
"Bronx River Greenway","Jun",2018,Jun 2018,4
"Bronx River Greenway","Jul",2016,Jul 2016,11
"Bronx River Greenway","Jul",2017,Jul 2017,8
"Bronx River Greenway","Jul",2018,Jul 2018,1
"Bronx River Greenway","Aug",2016,Aug 2016,11
"Bronx River Greenway","Aug",2017,Aug 2017,6
"Bronx River Greenway","Aug",2018,Aug 2018,3
"Bronx River Greenway","Sep",2016,Sep 2016,5
"Bronx River Greenway","Sep",2017,Sep 2017,4
"Bronx River Greenway","Sep",2018,Sep 2018,3
"Bronx River Greenway","Oct",2016,Oct 2016,2
"Bronx River Greenway","Oct",2017,Oct 2017,2
"Bronx River Greenway","Oct",2018,Oct 2018,2
"Bronx River Greenway",NA,NA,NA,3
"Brooklyn Beach Sports Festival","Aug",2017,Aug 2017,2
"Brooklyn Beach Sports Festival","Aug",2018,Aug 2018,6
"Cherry Blossom Festivals","Apr",2016,Apr 2016,3
"Cherry Blossom Festivals","Apr",2017,Apr 2017,4
"Cherry Blossom Festivals","Apr",2018,Apr 2018,5
"Cherry Blossom Festivals","May",2016,May 2016,2
"Cherry Blossom Festivals","May",2017,May 2017,1
"City of Water Day","Jul",2017,Jul 2017,9
"City Parks Foundation","Jan",2016,Jan 2016,23
"City Parks Foundation","Feb",2016,Feb 2016,21
"City Parks Foundation","Feb",2018,Feb 2018,1
"City Parks Foundation","Mar",2016,Mar 2016,23
"City Parks Foundation","Apr",2013,Apr 2013,8
"City Parks Foundation","Apr",2014,Apr 2014,52
"City Parks Foundation","Apr",2016,Apr 2016,22
"City Parks Foundation","Apr",2017,Apr 2017,1
"City Parks Foundation","Apr",2018,Apr 2018,2
"City Parks Foundation","May",2013,May 2013,11
"City Parks Foundation","May",2014,May 2014,201
"City Parks Foundation","May",2016,May 2016,31
"City Parks Foundation","May",2017,May 2017,1
"City Parks Foundation","May",2018,May 2018,2
"City Parks Foundation","Jun",2013,Jun 2013,41
"City Parks Foundation","Jun",2014,Jun 2014,177
"City Parks Foundation","Jun",2015,Jun 2015,1
"City Parks Foundation","Jun",2016,Jun 2016,36
"City Parks Foundation","Jun",2017,Jun 2017,17
"City Parks Foundation","Jun",2018,Jun 2018,1
"City Parks Foundation","Jul",2013,Jul 2013,98
"City Parks Foundation","Jul",2014,Jul 2014,91
"City Parks Foundation","Jul",2015,Jul 2015,20
"City Parks Foundation","Jul",2016,Jul 2016,5
"City Parks Foundation","Jul",2017,Jul 2017,20
"City Parks Foundation","Aug",2013,Aug 2013,108
"City Parks Foundation","Aug",2014,Aug 2014,73
"City Parks Foundation","Aug",2015,Aug 2015,10
"City Parks Foundation","Aug",2016,Aug 2016,13
"City Parks Foundation","Aug",2017,Aug 2017,45
"City Parks Foundation","Sep",2013,Sep 2013,77
"City Parks Foundation","Sep",2014,Sep 2014,19
"City Parks Foundation","Sep",2015,Sep 2015,58
"City Parks Foundation","Sep",2016,Sep 2016,53
"City Parks Foundation","Sep",2017,Sep 2017,16
"City Parks Foundation","Sep",2018,Sep 2018,1
"City Parks Foundation","Oct",2013,Oct 2013,195
"City Parks Foundation","Oct",2014,Oct 2014,24
"City Parks Foundation","Oct",2015,Oct 2015,205
"City Parks Foundation","Oct",2016,Oct 2016,147
"City Parks Foundation","Oct",2017,Oct 2017,32
"City Parks Foundation","Nov",2013,Nov 2013,4
"City Parks Foundation","Nov",2014,Nov 2014,1
"City Parks Foundation","Nov",2015,Nov 2015,25
"City Parks Foundation","Nov",2016,Nov 2016,28
"City Parks Foundation","Nov",2017,Nov 2017,33
"City Parks Foundation","Dec",2015,Dec 2015,27
"City Parks Foundation","Dec",2017,Dec 2017,49
"City Parks Foundation",NA,NA,NA,103
"City Parks Foundation Adults","Apr",2016,Apr 2016,1
"City Parks Foundation Adults","May",2016,May 2016,1
"City Parks Foundation Adults","Jun",2016,Jun 2016,3
"City Parks Foundation Adults","Sep",2014,Sep 2014,3
"City Parks Foundation Adults","Sep",2016,Sep 2016,51
"City Parks Foundation Adults","Sep",2017,Sep 2017,2
"City Parks Foundation Adults","Oct",2016,Oct 2016,147
"City Parks Foundation Adults","Oct",2017,Oct 2017,32
"City Parks Foundation Adults","Nov",2016,Nov 2016,28
"City Parks Foundation Adults","Nov",2017,Nov 2017,33
"City Parks Foundation Adults","Dec",2017,Dec 2017,48
"City Parks Foundation Adults",NA,NA,NA,9
"CityParks Kids Arts","May",2013,May 2013,4
"CityParks Kids Arts","Jun",2013,Jun 2013,10
"CityParks Kids Arts","Jun",2014,Jun 2014,3
"CityParks Kids Arts","Jul",2014,Jul 2014,2
"CityParks Kids Arts","Jul",2015,Jul 2015,1
"CityParks Kids Arts","Aug",2014,Aug 2014,2
"CityParks Kids Arts","Aug",2015,Aug 2015,1
"CityParks Kids Arts","Aug",2017,Aug 2017,19
"CityParks Kids Arts","Sep",2015,Sep 2015,1
"CityParks Kids Arts","Sep",2017,Sep 2017,13
"CityParks Kids Arts","Oct",2017,Oct 2017,27
"CityParks Kids Arts","Nov",2017,Nov 2017,33
"CityParks Kids Arts","Dec",2017,Dec 2017,48
"CityParks Kids Arts",NA,NA,NA,11
"CityParks PuppetMobile","May",2016,May 2016,8
"CityParks PuppetMobile","May",2017,May 2017,2
"CityParks PuppetMobile","Jun",2016,Jun 2016,20
"CityParks PuppetMobile","Jun",2017,Jun 2017,17
"CityParks PuppetMobile","Jun",2018,Jun 2018,1
"CityParks PuppetMobile","Jul",2016,Jul 2016,2
"CityParks PuppetMobile","Jul",2017,Jul 2017,18
"CityParks PuppetMobile","Aug",2016,Aug 2016,4
"CityParks PuppetMobile","Aug",2017,Aug 2017,18
"CityParks PuppetMobile","Sep",2016,Sep 2016,2
"CityParks PuppetMobile","Oct",2016,Oct 2016,2
"CityParks PuppetMobile","Oct",2017,Oct 2017,1
"CityParks PuppetMobile",NA,NA,NA,2
"Community Input Meetings","Jan",2017,Jan 2017,3
"Community Input Meetings","Feb",2017,Feb 2017,3
"Community Input Meetings","Mar",2016,Mar 2016,4
"Community Input Meetings","Apr",2016,Apr 2016,7
"Community Input Meetings","Apr",2018,Apr 2018,2
"Community Input Meetings","May",2017,May 2017,1
"Community Input Meetings","May",2018,May 2018,1
"Community Input Meetings","Jun",2017,Jun 2017,2
"Community Input Meetings","Jul",2017,Jul 2017,1
"Community Input Meetings","Oct",2014,Oct 2014,1
"Community Input Meetings","Oct",2016,Oct 2016,12
"Community Input Meetings","Oct",2017,Oct 2017,11
"Community Input Meetings","Nov",2014,Nov 2014,4
"Community Input Meetings","Nov",2016,Nov 2016,11
"Community Input Meetings","Nov",2017,Nov 2017,2
"Community Input Meetings","Nov",2018,Nov 2018,1
"Community Input Meetings","Dec",2014,Dec 2014,8
"Community Input Meetings","Dec",2015,Dec 2015,1
"Community Input Meetings",NA,NA,NA,1
"Community Parks Initiative","Apr",2018,Apr 2018,3
"Community Parks Initiative","May",2018,May 2018,2
"Community Parks Initiative","Oct",2016,Oct 2016,6
"Community Parks Initiative","Oct",2017,Oct 2017,10
"Community Parks Initiative","Nov",2016,Nov 2016,3
"Community Parks Initiative","Nov",2017,Nov 2017,1
"Concerts","Jan",2013,Jan 2013,6
"Concerts","Jan",2014,Jan 2014,5
"Concerts","Jan",2015,Jan 2015,3
"Concerts","Jan",2016,Jan 2016,3
"Concerts","Jan",2017,Jan 2017,11
"Concerts","Jan",2018,Jan 2018,6
"Concerts","Feb",2013,Feb 2013,3
"Concerts","Feb",2014,Feb 2014,8
"Concerts","Feb",2015,Feb 2015,3
"Concerts","Feb",2016,Feb 2016,8
"Concerts","Feb",2017,Feb 2017,11
"Concerts","Feb",2018,Feb 2018,13
"Concerts","Mar",2013,Mar 2013,3
"Concerts","Mar",2014,Mar 2014,7
"Concerts","Mar",2015,Mar 2015,2
"Concerts","Mar",2016,Mar 2016,5
"Concerts","Mar",2017,Mar 2017,5
"Concerts","Mar",2018,Mar 2018,14
"Concerts","Apr",2013,Apr 2013,15
"Concerts","Apr",2014,Apr 2014,9
"Concerts","Apr",2015,Apr 2015,14
"Concerts","Apr",2016,Apr 2016,12
"Concerts","Apr",2017,Apr 2017,7
"Concerts","Apr",2018,Apr 2018,10
"Concerts","May",2013,May 2013,46
"Concerts","May",2014,May 2014,30
"Concerts","May",2015,May 2015,29
"Concerts","May",2016,May 2016,42
"Concerts","May",2017,May 2017,25
"Concerts","May",2018,May 2018,35
"Concerts","Jun",2013,Jun 2013,134
"Concerts","Jun",2014,Jun 2014,121
"Concerts","Jun",2015,Jun 2015,85
"Concerts","Jun",2016,Jun 2016,122
"Concerts","Jun",2017,Jun 2017,87
"Concerts","Jun",2018,Jun 2018,112
"Concerts","Jul",2013,Jul 2013,266
"Concerts","Jul",2014,Jul 2014,148
"Concerts","Jul",2015,Jul 2015,117
"Concerts","Jul",2016,Jul 2016,110
"Concerts","Jul",2017,Jul 2017,113
"Concerts","Jul",2018,Jul 2018,108
"Concerts","Aug",2013,Aug 2013,217
"Concerts","Aug",2014,Aug 2014,104
"Concerts","Aug",2015,Aug 2015,93
"Concerts","Aug",2016,Aug 2016,93
"Concerts","Aug",2017,Aug 2017,79
"Concerts","Aug",2018,Aug 2018,152
"Concerts","Sep",2013,Sep 2013,46
"Concerts","Sep",2014,Sep 2014,33
"Concerts","Sep",2015,Sep 2015,24
"Concerts","Sep",2016,Sep 2016,49
"Concerts","Sep",2017,Sep 2017,34
"Concerts","Sep",2018,Sep 2018,67
"Concerts","Oct",2013,Oct 2013,12
"Concerts","Oct",2014,Oct 2014,17
"Concerts","Oct",2015,Oct 2015,12
"Concerts","Oct",2016,Oct 2016,11
"Concerts","Oct",2017,Oct 2017,14
"Concerts","Oct",2018,Oct 2018,26
"Concerts","Nov",2013,Nov 2013,2
"Concerts","Nov",2014,Nov 2014,3
"Concerts","Nov",2015,Nov 2015,3
"Concerts","Nov",2016,Nov 2016,6
"Concerts","Nov",2017,Nov 2017,5
"Concerts","Nov",2018,Nov 2018,14
"Concerts","Dec",2013,Dec 2013,14
"Concerts","Dec",2014,Dec 2014,13
"Concerts","Dec",2015,Dec 2015,11
"Concerts","Dec",2016,Dec 2016,15
"Concerts","Dec",2017,Dec 2017,22
"Concerts","Dec",2018,Dec 2018,6
"Concerts",NA,NA,NA,357
"Cool Pools NYC","Jul",2018,Jul 2018,40
"Cool Pools NYC","Aug",2018,Aug 2018,57
"Cool Pools NYC","Sep",2018,Sep 2018,9
"D/M/WBE","May",2017,May 2017,1
"D/M/WBE","Sep",2015,Sep 2015,1
"D/M/WBE","Oct",2015,Oct 2015,2
"D/M/WBE","Nov",2014,Nov 2014,1
"Dance","Jan",2014,Jan 2014,1
"Dance","Jan",2015,Jan 2015,4
"Dance","Jan",2016,Jan 2016,10
"Dance","Jan",2017,Jan 2017,6
"Dance","Jan",2018,Jan 2018,7
"Dance","Feb",2013,Feb 2013,4
"Dance","Feb",2014,Feb 2014,14
"Dance","Feb",2015,Feb 2015,8
"Dance","Feb",2016,Feb 2016,18
"Dance","Feb",2017,Feb 2017,12
"Dance","Feb",2018,Feb 2018,26
"Dance","Mar",2013,Mar 2013,2
"Dance","Mar",2014,Mar 2014,4
"Dance","Mar",2016,Mar 2016,8
"Dance","Mar",2017,Mar 2017,2
"Dance","Mar",2018,Mar 2018,14
"Dance","Apr",2013,Apr 2013,3
"Dance","Apr",2014,Apr 2014,2
"Dance","Apr",2015,Apr 2015,3
"Dance","Apr",2016,Apr 2016,20
"Dance","Apr",2017,Apr 2017,9
"Dance","Apr",2018,Apr 2018,13
"Dance","May",2013,May 2013,17
"Dance","May",2014,May 2014,28
"Dance","May",2015,May 2015,28
"Dance","May",2016,May 2016,31
"Dance","May",2017,May 2017,43
"Dance","May",2018,May 2018,40
"Dance","Jun",2013,Jun 2013,43
"Dance","Jun",2014,Jun 2014,61
"Dance","Jun",2015,Jun 2015,75
"Dance","Jun",2016,Jun 2016,104
"Dance","Jun",2017,Jun 2017,121
"Dance","Jun",2018,Jun 2018,118
"Dance","Jul",2013,Jul 2013,55
"Dance","Jul",2014,Jul 2014,99
"Dance","Jul",2015,Jul 2015,106
"Dance","Jul",2016,Jul 2016,116
"Dance","Jul",2017,Jul 2017,120
"Dance","Jul",2018,Jul 2018,109
"Dance","Aug",2013,Aug 2013,43
"Dance","Aug",2014,Aug 2014,75
"Dance","Aug",2015,Aug 2015,74
"Dance","Aug",2016,Aug 2016,97
"Dance","Aug",2017,Aug 2017,75
"Dance","Aug",2018,Aug 2018,100
"Dance","Sep",2013,Sep 2013,18
"Dance","Sep",2014,Sep 2014,29
"Dance","Sep",2015,Sep 2015,45
"Dance","Sep",2016,Sep 2016,42
"Dance","Sep",2017,Sep 2017,50
"Dance","Sep",2018,Sep 2018,60
"Dance","Oct",2013,Oct 2013,6
"Dance","Oct",2014,Oct 2014,8
"Dance","Oct",2015,Oct 2015,13
"Dance","Oct",2016,Oct 2016,7
"Dance","Oct",2017,Oct 2017,23
"Dance","Oct",2018,Oct 2018,17
"Dance","Nov",2013,Nov 2013,1
"Dance","Nov",2014,Nov 2014,4
"Dance","Nov",2015,Nov 2015,2
"Dance","Nov",2016,Nov 2016,2
"Dance","Nov",2017,Nov 2017,2
"Dance","Nov",2018,Nov 2018,8
"Dance","Dec",2013,Dec 2013,2
"Dance","Dec",2015,Dec 2015,3
"Dance","Dec",2016,Dec 2016,4
"Dance","Dec",2017,Dec 2017,2
"Dance","Dec",2018,Dec 2018,8
"Dance",NA,NA,NA,424
"Dogs","Jan",2014,Jan 2014,1
"Dogs","Jan",2015,Jan 2015,2
"Dogs","Feb",2014,Feb 2014,1
"Dogs","Feb",2015,Feb 2015,1
"Dogs","Feb",2016,Feb 2016,1
"Dogs","Feb",2018,Feb 2018,1
"Dogs","Mar",2013,Mar 2013,1
"Dogs","Mar",2018,Mar 2018,1
"Dogs","Apr",2013,Apr 2013,3
"Dogs","Apr",2015,Apr 2015,1
"Dogs","Apr",2016,Apr 2016,1
"Dogs","Apr",2017,Apr 2017,2
"Dogs","Apr",2018,Apr 2018,5
"Dogs","May",2013,May 2013,9
"Dogs","May",2014,May 2014,7
"Dogs","May",2015,May 2015,2
"Dogs","May",2016,May 2016,6
"Dogs","May",2017,May 2017,11
"Dogs","May",2018,May 2018,14
"Dogs","Jun",2013,Jun 2013,5
"Dogs","Jun",2014,Jun 2014,7
"Dogs","Jun",2015,Jun 2015,2
"Dogs","Jun",2016,Jun 2016,2
"Dogs","Jun",2017,Jun 2017,4
"Dogs","Jun",2018,Jun 2018,6
"Dogs","Jul",2014,Jul 2014,2
"Dogs","Jul",2015,Jul 2015,1
"Dogs","Jul",2016,Jul 2016,2
"Dogs","Jul",2017,Jul 2017,1
"Dogs","Jul",2018,Jul 2018,1
"Dogs","Aug",2013,Aug 2013,3
"Dogs","Aug",2014,Aug 2014,2
"Dogs","Aug",2015,Aug 2015,3
"Dogs","Aug",2016,Aug 2016,2
"Dogs","Aug",2017,Aug 2017,6
"Dogs","Aug",2018,Aug 2018,8
"Dogs","Sep",2013,Sep 2013,1
"Dogs","Sep",2014,Sep 2014,1
"Dogs","Sep",2015,Sep 2015,1
"Dogs","Sep",2017,Sep 2017,1
"Dogs","Sep",2018,Sep 2018,6
"Dogs","Oct",2013,Oct 2013,7
"Dogs","Oct",2014,Oct 2014,8
"Dogs","Oct",2015,Oct 2015,14
"Dogs","Oct",2016,Oct 2016,11
"Dogs","Oct",2017,Oct 2017,13
"Dogs","Oct",2018,Oct 2018,10
"Dogs","Nov",2013,Nov 2013,1
"Dogs","Nov",2014,Nov 2014,1
"Dogs","Nov",2015,Nov 2015,2
"Dogs","Nov",2017,Nov 2017,1
"Dogs","Nov",2018,Nov 2018,1
"Dogs","Dec",2013,Dec 2013,1
"Dogs","Dec",2015,Dec 2015,1
"Dogs","Dec",2018,Dec 2018,1
"Dogs",NA,NA,NA,52
"Dogs in Parks: Town Hall","Mar",2018,Mar 2018,1
"Dogs in Parks: Town Hall","Apr",2018,Apr 2018,2
"Dogs in Parks: Town Hall","May",2018,May 2018,1
"Earth Day & Arbor Day","Mar",2014,Mar 2014,1
"Earth Day & Arbor Day","Mar",2015,Mar 2015,1
"Earth Day & Arbor Day","Apr",2013,Apr 2013,52
"Earth Day & Arbor Day","Apr",2014,Apr 2014,21
"Earth Day & Arbor Day","Apr",2015,Apr 2015,17
"Earth Day & Arbor Day","Apr",2016,Apr 2016,37
"Earth Day & Arbor Day","Apr",2017,Apr 2017,42
"Earth Day & Arbor Day","Apr",2018,Apr 2018,48
"Earth Day & Arbor Day","May",2013,May 2013,3
"Earth Day & Arbor Day","May",2014,May 2014,6
"Earth Day & Arbor Day","May",2015,May 2015,3
"Earth Day & Arbor Day","May",2016,May 2016,6
"Earth Day & Arbor Day","Jun",2014,Jun 2014,1
"Earth Day & Arbor Day","Jun",2016,Jun 2016,1
"Earth Day & Arbor Day",NA,NA,NA,18
"Easter","Mar",2013,Mar 2013,2
"Easter","Mar",2014,Mar 2014,1
"Easter","Mar",2015,Mar 2015,3
"Easter","Mar",2016,Mar 2016,7
"Easter","Mar",2018,Mar 2018,11
"Easter","Apr",2014,Apr 2014,14
"Easter","Apr",2015,Apr 2015,6
"Easter","Apr",2017,Apr 2017,16
"Easter","Apr",2018,Apr 2018,2
"Easter","Jun",2017,Jun 2017,1
"Easter",NA,NA,NA,1
"Education","Jan",2013,Jan 2013,68
"Education","Jan",2014,Jan 2014,76
"Education","Jan",2015,Jan 2015,63
"Education","Jan",2016,Jan 2016,97
"Education","Jan",2017,Jan 2017,55
"Education","Jan",2018,Jan 2018,80
"Education","Jan",2019,Jan 2019,4
"Education","Feb",2013,Feb 2013,105
"Education","Feb",2014,Feb 2014,92
"Education","Feb",2015,Feb 2015,48
"Education","Feb",2016,Feb 2016,124
"Education","Feb",2017,Feb 2017,104
"Education","Feb",2018,Feb 2018,227
"Education","Feb",2019,Feb 2019,6
"Education","Mar",2013,Mar 2013,132
"Education","Mar",2014,Mar 2014,90
"Education","Mar",2015,Mar 2015,94
"Education","Mar",2016,Mar 2016,143
"Education","Mar",2017,Mar 2017,116
"Education","Mar",2018,Mar 2018,179
"Education","Mar",2019,Mar 2019,3
"Education","Apr",2013,Apr 2013,146
"Education","Apr",2014,Apr 2014,147
"Education","Apr",2015,Apr 2015,139
"Education","Apr",2016,Apr 2016,193
"Education","Apr",2017,Apr 2017,165
"Education","Apr",2018,Apr 2018,220
"Education","Apr",2019,Apr 2019,2
"Education","May",2013,May 2013,193
"Education","May",2014,May 2014,180
"Education","May",2015,May 2015,194
"Education","May",2016,May 2016,225
"Education","May",2017,May 2017,200
"Education","May",2018,May 2018,277
"Education","May",2019,May 2019,2
"Education","Jun",2013,Jun 2013,154
"Education","Jun",2014,Jun 2014,208
"Education","Jun",2015,Jun 2015,209
"Education","Jun",2016,Jun 2016,265
"Education","Jun",2017,Jun 2017,271
"Education","Jun",2018,Jun 2018,330
"Education","Jun",2019,Jun 2019,2
"Education","Jul",2013,Jul 2013,254
"Education","Jul",2014,Jul 2014,245
"Education","Jul",2015,Jul 2015,224
"Education","Jul",2016,Jul 2016,219
"Education","Jul",2017,Jul 2017,214
"Education","Jul",2018,Jul 2018,562
"Education","Jul",2019,Jul 2019,2
"Education","Aug",2013,Aug 2013,331
"Education","Aug",2014,Aug 2014,218
"Education","Aug",2015,Aug 2015,232
"Education","Aug",2016,Aug 2016,261
"Education","Aug",2017,Aug 2017,279
"Education","Aug",2018,Aug 2018,594
"Education","Aug",2019,Aug 2019,2
"Education","Sep",2013,Sep 2013,157
"Education","Sep",2014,Sep 2014,123
"Education","Sep",2015,Sep 2015,168
"Education","Sep",2016,Sep 2016,142
"Education","Sep",2017,Sep 2017,174
"Education","Sep",2018,Sep 2018,355
"Education","Sep",2019,Sep 2019,2
"Education","Oct",2013,Oct 2013,236
"Education","Oct",2014,Oct 2014,143
"Education","Oct",2015,Oct 2015,174
"Education","Oct",2016,Oct 2016,129
"Education","Oct",2017,Oct 2017,167
"Education","Oct",2018,Oct 2018,370
"Education","Oct",2019,Oct 2019,1
"Education","Nov",2013,Nov 2013,157
"Education","Nov",2014,Nov 2014,112
"Education","Nov",2015,Nov 2015,114
"Education","Nov",2016,Nov 2016,98
"Education","Nov",2017,Nov 2017,116
"Education","Nov",2018,Nov 2018,254
"Education","Nov",2019,Nov 2019,1
"Education","Dec",2013,Dec 2013,76
"Education","Dec",2014,Dec 2014,73
"Education","Dec",2015,Dec 2015,80
"Education","Dec",2016,Dec 2016,74
"Education","Dec",2017,Dec 2017,74
"Education","Dec",2018,Dec 2018,139
"Education","Dec",2019,Dec 2019,1
"Education",NA,NA,NA,4077
"Fall Festivals","Sep",2013,Sep 2013,9
"Fall Festivals","Sep",2014,Sep 2014,4
"Fall Festivals","Sep",2015,Sep 2015,11
"Fall Festivals","Sep",2016,Sep 2016,6
"Fall Festivals","Sep",2017,Sep 2017,14
"Fall Festivals","Sep",2018,Sep 2018,20
"Fall Festivals","Oct",2013,Oct 2013,43
"Fall Festivals","Oct",2014,Oct 2014,32
"Fall Festivals","Oct",2015,Oct 2015,57
"Fall Festivals","Oct",2016,Oct 2016,78
"Fall Festivals","Oct",2017,Oct 2017,25
"Fall Festivals","Oct",2018,Oct 2018,49
"Fall Festivals","Nov",2013,Nov 2013,1
"Fall Festivals","Nov",2014,Nov 2014,1
"Fall Festivals","Nov",2015,Nov 2015,5
"Fall Festivals","Nov",2016,Nov 2016,2
"Fall Festivals","Nov",2017,Nov 2017,3
"Fall Festivals","Nov",2018,Nov 2018,5
"Fall Festivals",NA,NA,NA,366
"Fall Foliage","Jun",2016,Jun 2016,3
"Fall Foliage","Sep",2013,Sep 2013,11
"Fall Foliage","Sep",2015,Sep 2015,3
"Fall Foliage","Sep",2016,Sep 2016,1
"Fall Foliage","Sep",2017,Sep 2017,3
"Fall Foliage","Oct",2013,Oct 2013,33
"Fall Foliage","Oct",2014,Oct 2014,5
"Fall Foliage","Oct",2015,Oct 2015,30
"Fall Foliage","Oct",2016,Oct 2016,17
"Fall Foliage","Oct",2017,Oct 2017,32
"Fall Foliage","Oct",2018,Oct 2018,14
"Fall Foliage","Nov",2013,Nov 2013,9
"Fall Foliage","Nov",2014,Nov 2014,7
"Fall Foliage","Nov",2015,Nov 2015,46
"Fall Foliage","Nov",2016,Nov 2016,20
"Fall Foliage","Nov",2017,Nov 2017,32
"Fall Foliage","Nov",2018,Nov 2018,38
"Fall Foliage","Dec",2014,Dec 2014,1
"Fall Foliage","Dec",2017,Dec 2017,9
"Fall Foliage","Dec",2018,Dec 2018,2
"Fall Foliage",NA,NA,NA,68
"Family Camping","Apr",2018,Apr 2018,1
"Family Camping","May",2015,May 2015,1
"Family Camping","May",2016,May 2016,1
"Family Camping","May",2017,May 2017,1
"Family Camping","May",2018,May 2018,1
"Family Camping","Jun",2015,Jun 2015,5
"Family Camping","Jun",2016,Jun 2016,3
"Family Camping","Jun",2017,Jun 2017,6
"Family Camping","Jun",2018,Jun 2018,5
"Family Camping","Jul",2016,Jul 2016,11
"Family Camping","Jul",2017,Jul 2017,8
"Family Camping","Jul",2018,Jul 2018,6
"Family Camping","Aug",2016,Aug 2016,8
"Family Camping","Aug",2017,Aug 2017,7
"Family Camping","Aug",2018,Aug 2018,6
"Family Camping","Sep",2016,Sep 2016,4
"Family Camping","Sep",2017,Sep 2017,1
"Family Camping","Sep",2018,Sep 2018,5
"Family Camping",NA,NA,NA,1
"Father's Day","Apr",2014,Apr 2014,3
"Father's Day","May",2014,May 2014,5
"Father's Day","Jun",2013,Jun 2013,11
"Father's Day","Jun",2014,Jun 2014,16
"Father's Day","Jun",2015,Jun 2015,16
"Father's Day","Jun",2016,Jun 2016,15
"Father's Day","Jun",2017,Jun 2017,8
"Father's Day","Jun",2018,Jun 2018,10
"Father's Day","Jul",2017,Jul 2017,1
"Father's Day",NA,NA,NA,5
"Festivals","Jan",2013,Jan 2013,2
"Festivals","Jan",2014,Jan 2014,2
"Festivals","Jan",2015,Jan 2015,6
"Festivals","Jan",2017,Jan 2017,14
"Festivals","Jan",2018,Jan 2018,5
"Festivals","Feb",2013,Feb 2013,3
"Festivals","Feb",2014,Feb 2014,18
"Festivals","Feb",2015,Feb 2015,10
"Festivals","Feb",2016,Feb 2016,20
"Festivals","Feb",2017,Feb 2017,9
"Festivals","Feb",2018,Feb 2018,5
"Festivals","Mar",2013,Mar 2013,5
"Festivals","Mar",2014,Mar 2014,4
"Festivals","Mar",2015,Mar 2015,3
"Festivals","Mar",2016,Mar 2016,4
"Festivals","Mar",2017,Mar 2017,1
"Festivals","Mar",2018,Mar 2018,10
"Festivals","Apr",2013,Apr 2013,8
"Festivals","Apr",2014,Apr 2014,17
"Festivals","Apr",2015,Apr 2015,22
"Festivals","Apr",2016,Apr 2016,16
"Festivals","Apr",2017,Apr 2017,9
"Festivals","Apr",2018,Apr 2018,22
"Festivals","May",2013,May 2013,22
"Festivals","May",2014,May 2014,59
"Festivals","May",2015,May 2015,30
"Festivals","May",2016,May 2016,52
"Festivals","May",2017,May 2017,41
"Festivals","May",2018,May 2018,30
"Festivals","Jun",2013,Jun 2013,83
"Festivals","Jun",2014,Jun 2014,90
"Festivals","Jun",2015,Jun 2015,71
"Festivals","Jun",2016,Jun 2016,108
"Festivals","Jun",2017,Jun 2017,78
"Festivals","Jun",2018,Jun 2018,90
"Festivals","Jul",2013,Jul 2013,68
"Festivals","Jul",2014,Jul 2014,112
"Festivals","Jul",2015,Jul 2015,65
"Festivals","Jul",2016,Jul 2016,73
"Festivals","Jul",2017,Jul 2017,81
"Festivals","Jul",2018,Jul 2018,69
"Festivals","Aug",2013,Aug 2013,68
"Festivals","Aug",2014,Aug 2014,97
"Festivals","Aug",2015,Aug 2015,65
"Festivals","Aug",2016,Aug 2016,86
"Festivals","Aug",2017,Aug 2017,50
"Festivals","Aug",2018,Aug 2018,63
"Festivals","Sep",2013,Sep 2013,44
"Festivals","Sep",2014,Sep 2014,54
"Festivals","Sep",2015,Sep 2015,45
"Festivals","Sep",2016,Sep 2016,61
"Festivals","Sep",2017,Sep 2017,39
"Festivals","Sep",2018,Sep 2018,46
"Festivals","Oct",2013,Oct 2013,26
"Festivals","Oct",2014,Oct 2014,36
"Festivals","Oct",2015,Oct 2015,55
"Festivals","Oct",2016,Oct 2016,48
"Festivals","Oct",2017,Oct 2017,40
"Festivals","Oct",2018,Oct 2018,35
"Festivals","Nov",2013,Nov 2013,1
"Festivals","Nov",2014,Nov 2014,4
"Festivals","Nov",2015,Nov 2015,3
"Festivals","Nov",2016,Nov 2016,5
"Festivals","Nov",2017,Nov 2017,6
"Festivals","Nov",2018,Nov 2018,4
"Festivals","Dec",2013,Dec 2013,6
"Festivals","Dec",2014,Dec 2014,22
"Festivals","Dec",2015,Dec 2015,6
"Festivals","Dec",2016,Dec 2016,30
"Festivals","Dec",2017,Dec 2017,13
